id,source,meaning,group,width,height,mode,alphaRange,animated,bytes,routes,code,use,note,sha256,sourceAbsolute,V2分类,V2产物路径,V2实际显示尺寸,V2证据,V2状态
A156,场景状态图标/ChatGPT Image 2026年9月9日 15_51_44 (7).png,加载场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,626606,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,bf854234d6b4fcfe75fb6daa7d9ce912ba5ddb4c7bd4c2696b416215bb0e7901,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_44 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A157,场景状态图标/ChatGPT Image 2026年9月9日 15_51_45 (8).png,工作区场景带标题说明,场景状态图标,1254,1254,RGBA,"[0, 255]",False,954745,欢迎页、列表空态、Agent 状态、成功警告反馈,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/canvas/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,e557e1372e48b860467d301771d7cca736cd5d277832a31e1b21c2eaf311fce8,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标/ChatGPT Image 2026年9月9日 15_51_45 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A158,场景状态图标设计板.png,场景状态总设计板,.,1672,941,RGB,,False,1394936,全站品牌与状态体系,web/src/lib/app-theme.ts；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,90e42dec6def6634318f805d38ec1e9c9e78468ad3ed0b21c5edbfde5d2557ec,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/场景状态图标设计板.png,待确认采用/派生/设计参考/不适用,,,,TODO
A159,头像/ChatGPT Image 2026年9月8日 14_58_20 (1).png,机器人及用户头像集合 1,头像,1536,1024,RGBA,"[0, 254]",False,2020422,头像设计参考、可选默认用户头像候选,web/src/components/profile/profile-avatar-uploader.tsx；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,79676f1cfb3b4de6e5e62a42957da307f7b5e463cdeb49265e49c24ec40d6936,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像/ChatGPT Image 2026年9月8日 14_58_20 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A160,头像/ChatGPT Image 2026年9月8日 14_58_20 (2).png,机器人及用户头像集合 2,头像,1536,1024,RGBA,"[0, 254]",False,1915711,头像设计参考、可选默认用户头像候选,web/src/components/profile/profile-avatar-uploader.tsx；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,75e0ed354bb66c7e42ba21eb13a2839a61a753cf27d40af3148c4e20fe398117,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像/ChatGPT Image 2026年9月8日 14_58_20 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A161,头像/ChatGPT Image 2026年9月8日 14_58_20 (3).png,机器人及用户头像集合 3,头像,1536,1024,RGBA,"[0, 254]",False,2032868,头像设计参考、可选默认用户头像候选,web/src/components/profile/profile-avatar-uploader.tsx；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,9fee5fdb61a07e2e608cb4b1bd4ba73b2b2329f0f5d802a6827692e0985bccf5,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像/ChatGPT Image 2026年9月8日 14_58_20 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A162,头像系统/image-gen-1(20260909-075616).png,官方方形头像规范卡,头像系统,948,1659,RGBA,"[0, 255]",False,1225895,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,fe4abd3c23e679ab2383f9d6b7aa38971f755c63f36d59407674f08e860923a3,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-1(20260909-075616).png,待确认采用/派生/设计参考/不适用,,,,TODO
A163,头像系统/image-gen-3(20260909-075618).png,社交头像规范卡,头像系统,948,1659,RGBA,"[0, 255]",False,1241570,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,8618e1882087a03dbe847d175a9bcb26fb6b4fae0677f151cdb93a2cb3cad8f7,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-3(20260909-075618).png,待确认采用/派生/设计参考/不适用,,,,TODO
A164,头像系统/image-gen-4(20260909-075619).png,团队头像规范卡,头像系统,948,1659,RGBA,"[0, 255]",False,1029466,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,仅借鉴视觉；插件中心、3D、团队协作、收藏、命令面板或示例模型能力需逐项核实现有实现；不因此新增功能。,9cacfe69930d84d73d59ba27f191fdeb2131b8549646d7bd55c486196ef473a3,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-4(20260909-075619).png,待确认采用/派生/设计参考/不适用,,,,TODO
A165,头像系统/image-gen-6(20260909-075622).png,一致性说明卡,头像系统,1774,887,RGBA,"[0, 255]",False,787730,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,1ac2c466aec326e8e6122f2d9d5f69a176d424be5e1d42fe6334ad4849b1021b,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-6(20260909-075622).png,待确认采用/派生/设计参考/不适用,,,,TODO
A166,头像系统/image-gen-7(20260909-075623).png,适用场景说明卡,头像系统,1774,887,RGBA,"[0, 255]",False,811195,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,7ef4b1bdec6899962cea8267105abd1ca49a2032f6465e8121271eb00357647c,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-7(20260909-075623).png,待确认采用/派生/设计参考/不适用,,,,TODO
A167,头像系统/image-gen-8(20260909-075624).png,多尺寸说明卡,头像系统,1774,887,RGBA,"[0, 255]",False,811218,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,56f72fe07ea39bdf109f3a2776f844cb974a585bbfb59a764c32c4be531be751,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-8(20260909-075624).png,待确认采用/派生/设计参考/不适用,,,,TODO
A168,头像系统/image-gen-9(20260909-075625).png,创造力说明卡,头像系统,1774,887,RGBA,"[0, 255]",False,898679,品牌头像使用规则与社交物料参考,web/src/components/layout/site-logo.tsx；docs/public/brand/,场景或排版参考：含底板/标题/文字，优先使用对应独立素材重建,不将示例域名、固定角标、虚构作品或英文标签直接发布。,6263068da6051ea537ed377e1e960bcf7cab757968fd1d4d59584ecd30c21a28,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统/image-gen-9(20260909-075625).png,待确认采用/派生/设计参考/不适用,,,,TODO
A169,头像系统设计板.png,头像系统总设计板,.,1672,941,RGB,,False,1489667,全站品牌与状态体系,web/src/lib/app-theme.ts；web/src/components/layout/site-logo.tsx,规范或总览：不作为整页图片上线,用于提取样式与语义；板中示例功能不自动进入本次开发范围。,1ddab28d675abd90c21724f34aeae5b09fe91d55f11e365180a9d7ddce4fcc8e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/头像系统设计板.png,待确认采用/派生/设计参考/不适用,,,,TODO
A170,开关滑块/ChatGPT Image 2026年9月8日 22_58_47 (1).png,开关开启,开关滑块,1254,1254,RGBA,"[0, 255]",False,444077,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,e03548a8ee0ab75894051de4e1d1d5517315e1a526e5f7cc12d5b501df198901,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_47 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A171,开关滑块/ChatGPT Image 2026年9月8日 22_58_48 (2).png,开关关闭,开关滑块,1254,1254,RGBA,"[0, 255]",False,294012,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,741bd4cc575adebf8916f3a37ded095cf1fc20c07a7476be793c909050f4f528,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_48 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A172,开关滑块/ChatGPT Image 2026年9月8日 22_58_49 (3).png,复选框选中,开关滑块,1254,1254,RGBA,"[0, 255]",False,305868,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,8d092e3ab57b27a17266ed27b591c3a3cfcb8dee96d636c5d63648c0910aa979,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_49 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A173,开关滑块/ChatGPT Image 2026年9月8日 22_58_49 (4).png,复选框未选中,开关滑块,1254,1254,RGBA,"[0, 255]",False,505181,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,be158dffae75d0abe82d63a1ededa6b0309be32990f6386690145d5c23b87c67,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_49 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A174,开关滑块/ChatGPT Image 2026年9月8日 22_58_50 (5).png,单选框选中,开关滑块,1254,1254,RGBA,"[0, 255]",False,269809,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,83754141b83dd089afc8e56838a820873cf4ea371f21a0a3571cfc046309949e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_50 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A175,开关滑块/ChatGPT Image 2026年9月8日 22_58_51 (6).png,单选框未选中,开关滑块,1254,1254,RGBA,"[0, 255]",False,227624,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,ec8e417f458cf855d8685ed17e1ad6fd2baa75d2529a91d45c80c9a10d1f7bcc,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_51 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A176,开关滑块/ChatGPT Image 2026年9月8日 22_58_51 (7).png,步进器,开关滑块,1448,1086,RGBA,"[0, 255]",False,357740,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,30e1266da36002be3d9f142b791254d4e22a8c856e79f6b67b5d66107e22c906,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_51 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A177,开关滑块/ChatGPT Image 2026年9月8日 22_58_52 (8).png,滑块,开关滑块,1448,1086,RGBA,"[0, 255]",False,654848,后台设置、生成参数、筛选控件,web/src/lib/app-theme.ts；web/src/app/styles/global-selection-controls.css,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,04afb2422302636003228546dd61b98acbcb5bce2c8aab6be7d2ca23728bf4bb,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/开关滑块/ChatGPT Image 2026年9月8日 22_58_52 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A178,弹出层/ChatGPT Image 2026年9月8日 22_47_33 (1).png,分享弹窗,弹出层,1122,1402,RGBA,"[0, 255]",False,953174,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,8bc75f6aa54d831c433f53f75e39aabacd099097969e56eb63c09285b0d6525c,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_33 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A179,弹出层/ChatGPT Image 2026年9月8日 22_47_35 (2).png,导出弹窗,弹出层,1122,1402,RGBA,"[0, 255]",False,1099493,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,b581025d0f12b1314051e61f3e26cc1fc3135731a2504ebcb642277c80ad1716,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_35 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A180,弹出层/ChatGPT Image 2026年9月8日 22_47_36 (3).png,模型切换弹窗,弹出层,1122,1402,RGBA,"[0, 255]",False,1177394,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,520a886e3c0dc71b0cfe93a17b3e8bfcd15fbcc6b5cde3a27b0a46ea20031c92,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_36 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A181,弹出层/ChatGPT Image 2026年9月8日 22_47_36 (4).png,AI 任务创建弹窗,弹出层,1122,1402,RGBA,"[0, 255]",False,1046518,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,8c23c214bf1feb525270e88b693cce383aa0e5cf7a82f8804478bb40638060e2,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_36 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A182,弹出层/ChatGPT Image 2026年9月8日 22_47_37 (5).png,确认弹窗,弹出层,1086,1448,RGBA,"[0, 255]",False,947589,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,de5a4da772d467ffe651c7099190a21221092bc59f314529864a2021f76b8cb9,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_37 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A183,弹出层/ChatGPT Image 2026年9月8日 22_47_38 (6).png,删除确认弹窗,弹出层,1086,1448,RGBA,"[0, 255]",False,999804,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,9fe8c4b584a40ce92c06d63c4587c97d7fd1ce78f7437e1006fa9cb9dd7bf2b0,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_38 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A184,弹出层/ChatGPT Image 2026年9月8日 22_47_38 (7).png,命令面板,弹出层,1448,1086,RGBA,"[0, 255]",False,1097537,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,仅借鉴视觉；插件中心、3D、团队协作、收藏、命令面板或示例模型能力需逐项核实现有实现；不因此新增功能。,3d34313e636d1e8617de18811f02d86ddea29d3532cbafd563c0e0a0213d3130,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_38 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A185,弹出层/ChatGPT Image 2026年9月8日 22_47_39 (8).png,右键菜单,弹出层,1086,1448,RGBA,"[0, 255]",False,889093,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,e36af2b981077a090adde85e13f9290fcc42b18754e7fd16f0b91d73bffd1fdc,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_39 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A186,弹出层/ChatGPT Image 2026年9月8日 22_47_40 (9).png,工具提示,弹出层,2172,724,RGBA,"[0, 255]",False,592280,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,0a1abc4a19d19bcf589291ac31261dc078c4ccf55f5bc3e7aa2371cb206ac1c9,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_47_40 (9).png,待确认采用/派生/设计参考/不适用,,,,TODO
A187,弹出层/ChatGPT Image 2026年9月8日 22_52_58 (1).png,快捷操作气泡,弹出层,1122,1402,RGBA,"[0, 255]",False,951253,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,4296713894f4add0dd8aa9089e7976fe425183972108763b7504cb38a8ce4d4a,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_52_58 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A188,弹出层/ChatGPT Image 2026年9月8日 22_52_59 (2).png,作品信息抽屉,弹出层,1086,1448,RGBA,"[0, 255]",False,1099134,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,66b08dd4542acf78cea3a215b117a4e300de178b3785291fdb16972568dc040e,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_52_59 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
A189,弹出层/ChatGPT Image 2026年9月8日 22_52_59 (3).png,移动端底部操作层,弹出层,941,1672,RGBA,"[0, 255]",False,1150987,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,30de100c547109f8f49efeb1fb2af75ce60046ecc7c0d02e1cc22163fb4b20ba,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_52_59 (3).png,待确认采用/派生/设计参考/不适用,,,,TODO
A190,弹出层/ChatGPT Image 2026年9月8日 22_53_00 (4).png,通知三状态示意,弹出层,1448,1086,RGBA,"[0, 255]",False,1114715,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,56bd3ec4940a00f7367ce838e391a5d8bd2e4a95e18f0a521abbe1ee71f4e7a9,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_53_00 (4).png,待确认采用/派生/设计参考/不适用,,,,TODO
A191,弹出层/ChatGPT Image 2026年9月8日 22_53_01 (5).png,成功通知,弹出层,2172,724,RGBA,"[0, 255]",False,1001355,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,12545c20377c3729df1fd91255dbf0858463588e242de1fafe590b70eb9ee4cb,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_53_01 (5).png,待确认采用/派生/设计参考/不适用,,,,TODO
A192,弹出层/ChatGPT Image 2026年9月8日 22_53_01 (6).png,失败通知,弹出层,2172,724,RGBA,"[0, 255]",False,727181,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,345e35de09d4a88c7e641c88b7ba847fdc3044934f5ad2b7310994159da76885,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_53_01 (6).png,待确认采用/派生/设计参考/不适用,,,,TODO
A193,弹出层/ChatGPT Image 2026年9月8日 22_53_02 (7).png,生成加载遮罩,弹出层,1402,1122,RGBA,"[0, 255]",False,832852,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,31d47f92bf3ce3551174bd1476c6596b6b2023e9e2a5311883601b0bda2d96bd,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_53_02 (7).png,待确认采用/派生/设计参考/不适用,,,,TODO
A194,弹出层/ChatGPT Image 2026年9月8日 22_53_03 (8).png,内嵌助手帮助气泡,弹出层,1448,1086,RGBA,"[0, 255]",False,929267,分享、下载、模型选择、确认、Drawer、通知,web/src/lib/app-theme.ts；web/src/components/works/；web/src/app/(user)/create/；web/src/app/(user)/canvas/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,文字、金额、日期、进度、模型、状态与按钮行为以现有服务端数据和实际能力为准。,a5e58eaaaa4ed9c207a535928349374eda751dc402f2dd337f82f18f86c8924b,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/弹出层/ChatGPT Image 2026年9月8日 22_53_03 (8).png,待确认采用/派生/设计参考/不适用,,,,TODO
A195,状态反馈卡片/ChatGPT Image 2026年9月9日 12_17_30 (1).png,空状态卡,状态反馈卡片,1086,1448,RGBA,"[0, 255]",False,864820,列表与任务 pending、running、success、failed、离线、无权限,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/image/；web/src/app/(user)/video/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,整卡含烘焙文字和按钮，需重建；缺独立失败/离线/权限插画时提取合格素材或沿用同风格语义矢量图标；手机用紧凑空态。,966fedca75e8f497c604b8c13891deda9161eb7765afb1021747a3d770c492dc,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/状态反馈卡片/ChatGPT Image 2026年9月9日 12_17_30 (1).png,待确认采用/派生/设计参考/不适用,,,,TODO
A196,状态反馈卡片/ChatGPT Image 2026年9月9日 12_17_30 (2).png,加载状态卡,状态反馈卡片,1086,1448,RGBA,"[0, 255]",False,822863,列表与任务 pending、running、success、failed、离线、无权限,web/src/components/compact-empty-state.tsx；web/src/app/(user)/create/；web/src/app/(user)/image/；web/src/app/(user)/video/,设计参考：用 React / Ant Design / CSS 实现真实控件或布局,整卡含烘焙文字和按钮，需重建；缺独立失败/离线/权限插画时提取合格素材或沿用同风格语义矢量图标；手机用紧凑空态。,c6e61317f6469a36cbf4074e1a31e91c14ec1d90ec7c72bf8cdd2f2217120646,/Users/dream/Desktop/Vibe Coding/PythonProject/Octal-Canvas/全新UI设计/状态反馈卡片/ChatGPT Image 2026年9月9日 12_17_30 (2).png,待确认采用/派生/设计参考/不适用,,,,TODO
